mf_scheme_code,scheme_name_raw,fund_name_base,isin_growth,fund_house,scheme_category,scheme_type,sync_status,nav_rows,first_nav_date,last_nav_date
133386,Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option,Motilal Oswal ELSS Tax Saver Fund,INF247L01569,Motilal Oswal Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,2791,2015-01-22,2026-05-26
133516,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth,Aditya Birla Sun Life Manufacturing Equity Fund,INF209KA1YK0,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2783,2015-02-03,2026-05-26
133710,LIC MF Large & Mid Cap Fund-Direct Plan-Growth,LIC MF Large & Mid Cap Fund,INF767K01NE9,LIC Mutual Fund,Equity Scheme - Large & Mid Cap Fund,Open Ended Schemes,ok,2767,2015-02-26,2026-05-26
133801,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Growth Option,Kotak Infrastructure & Economic Reform Fund,INF178L01AL9,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2785,2015-02-02,2026-05-26
133839,PGIM India Flexi Cap Fund - Direct Plan - Growth Option,PGIM India Flexi Cap Fund,INF663L01FF1,PGIM India Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,2763,2015-03-09,2026-05-26
133859,SBI BANKING & FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,SBI BANKING & FINANCIAL SERVICES FUND,INF200KA1507,SBI Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2771,2015-03-05,2026-05-26
134017,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,LIC MF Banking and Financial Services Fund,INF767K01NK6,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2746,2015-03-30,2026-05-26
134045,Baroda ELSS 96 Plan B(Direct) -Growth Option,Baroda ELSS 96 Plan B,nan,Baroda Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,1730,2015-03-05,2022-03-13
134110,SBI Dynamic Asset Allocation Fund - Direct Plan - Growth,SBI Dynamic Asset Allocation Fund,nan,SBI Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,1517,2015-04-07,2021-07-02
134594,Nippon India Equity Savings Fund- Direct Plan- Growth Plan-Growth Option,Nippon India Equity Savings Fund- Direct Plan- Growth Plan,INF204KA1W77,Nippon India Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,2702,2015-06-04,2026-05-26
134643,SBI Equity Savings Fund - Direct Plan - Growth,SBI Equity Savings Fund,INF200KA1DF3,SBI Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,2712,2015-06-03,2026-05-26
134813,Mirae Asset Aggressive Hybrid Fund - Direct Plan - Growth,Mirae Asset Aggressive Hybrid Fund,INF769K01DH9,Mirae Asset Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,2663,2015-07-30,2026-05-26
134923,Nippon India US Equity Opportunities Fund- Direct Plan- Growth Plan- Growth Option,Nippon India US Equity Opportunities Fund- Direct Plan- Growth Plan,INF204KA15G5,Nippon India Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2581,2015-07-28,2026-05-26
135120,Axis Equity Savings Fund - Direct Plan - Growth,Axis Equity Savings Fund,INF846K01VJ3,Axis Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,2655,2015-08-20,2026-05-26
135341,Groww Value Fund (formerly known as Indiabulls Value Fund) - Direct Plan - Growth Option,Groww Value Fund (formerly known as Indiabulls Value Fund),INF666M01BE4,Groww Mutual Fund,Equity Scheme - Value Fund,Open Ended Schemes,ok,2634,2015-09-09,2026-05-26
135601,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,PGIM India ELSS Tax Saver Fund,INF663L01FN5,PGIM India Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,2574,2015-12-14,2026-05-26
135654,Navi ELSS Tax Saver Fund- Direct Plan- Growth Option,Navi ELSS Tax Saver Fund,INF959L01CD5,Navi Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,2532,2015-12-31,2026-04-10
135677,Navi Large & Midcap Fund- Direct Plan- Growth Option,Navi Large & Midcap Fund,INF959L01CH6,Navi Mutual Fund,Equity Scheme - Large & Mid Cap Fund,Open Ended Schemes,ok,2578,2015-12-08,2026-05-26
135689,Indiabulls Savings Income Fund-Direct Plan-Growth Option,Indiabulls Savings Income Fund,nan,Indiabulls Mutual Fund,Hybrid Scheme - Conservative Hybrid Fund,Open Ended Schemes,ok,1397,2015-12-03,2021-09-13
135781,Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth,Mirae Asset ELSS Tax Saver Fund,INF769K01DM9,Mirae Asset Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,2563,2015-12-29,2026-05-26
135793,Tata Banking And Financial Services Fund-Direct Plan-Growth,Tata Banking And Financial Services Fund,INF277K01Z10,Tata Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2563,2015-12-29,2026-05-26
135800,Tata Digital India Fund-Direct Plan-Growth,Tata Digital India Fund,INF277K01Z77,Tata Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2562,2015-12-29,2026-05-26
135805,Tata India Consumer Fund-Direct Plan-Growth,Tata India Consumer Fund,INF277K013A6,Tata Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2563,2015-12-29,2026-05-26
135810,Tata India Pharma & Healthcare Fund-Direct Plan-Growth,Tata India Pharma & Healthcare Fund,INF277K019A3,Tata Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2563,2015-12-29,2026-05-26
135813,Tata Resources & Energy Fund-Direct Plan-Growth,Tata Resources & Energy Fund,INF277K015B9,Tata Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2563,2015-12-29,2026-05-26
136567,DSP Equity Savings Fund - Direct Plan - Growth,DSP Equity Savings Fund,INF740KA1504,DSP Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,2504,2016-03-30,2026-05-26
138299,PGIM India Liquid Fund - Direct Plan - Growth,PGIM India Liquid Fund,INF223J01NS5,PGIM India Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,3252,2016-03-08,2026-05-26
138312,PGIM India Large Cap Fund - Direct Plan - Growth,PGIM India Large Cap Fund,INF663L01GR4,PGIM India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,ok,2516,2016-03-08,2026-05-26
138376,PGIM India Equity Savings Fund - Direct Plan - Growth,PGIM India Equity Savings Fund,INF223J01QD0,PGIM India Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,2515,2016-03-08,2026-05-26
138386,PGIM India Aggressive Hybrid Equity Fund - Direct Plan - Growth,PGIM India Aggressive Hybrid Equity Fund,INF663L01GX2,PGIM India Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,2515,2016-03-08,2026-05-26
138394,DHFL Pramerica Tax Plan - Direct Plan - Growth,DHFL Pramerica Tax Plan,nan,DHFL Pramerica Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,836,2016-03-08,2019-07-28
138464,DHFL Pramerica Hybrid Debt Fund - Direct Plan - Growth,DHFL Pramerica Hybrid Debt Fund,nan,DHFL Pramerica Mutual Fund,Hybrid Scheme - Conservative Hybrid Fund,Open Ended Schemes,ok,820,2016-03-08,2019-07-28
138875,PGIM India Arbitrage Fund - Direct Plan - Growth,PGIM India Arbitrage Fund,INF223J013N7,PGIM India Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,2515,2016-03-08,2026-05-26
139221,Principal Arbitrage Fund - Direct Plan - Growth,Principal Arbitrage Fund,nan,Principal Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,1402,2016-04-25,2021-12-30
139257,JM Liquid Fund Unclaimed Redemption (Direct) Growth Plan,JM Liquid Fund Unclaimed Redemption (Direct) Growth Plan,nan,JM Financial Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,1755,2016-04-05,2022-01-24
139259,JM Liquid Fund Unclaimed Redemption IEF (Direct) Growth Plan,JM Liquid Fund Unclaimed Redemption IEF (Direct) Growth Plan,nan,JM Financial Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,1755,2016-04-05,2022-01-24
139527,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN GROWTH,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN GROWTH,INF761K01DM6,Bank of India Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,2420,2016-07-27,2026-05-26
139538,Mahindra Manulife Liquid Fund - Direct Plan -Growth,Mahindra Manulife Liquid Fund,INF174V01044,Mahindra Manulife Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,2833,2016-07-04,2026-05-26
139781,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,Mahindra Manulife ELSS Tax Saver Fund,INF174V01093,Mahindra Manulife Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,2366,2016-10-19,2026-05-26
139872,Motilal Oswal Balanced Advantage Fund  (MOFDYNAMIC) - Direct Plan - Growth Option,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC),INF247L01635,Motilal Oswal Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,2378,2016-09-28,2026-05-26
139971,IDBI Hybrid Equity Fund Growth Direct,IDBI Hybrid Equity Fund,nan,IDBI Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1665,2016-10-28,2023-07-27
140175,Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option,Edelweiss Large & Mid Cap Fund,INF843K01AL0,Edelweiss Mutual Fund,Equity Scheme - Large & Mid Cap Fund,Open Ended Schemes,ok,2341,2016-11-28,2026-05-26
140196,Edelweiss Liquid Fund - Direct Plan - Growth Option,Edelweiss Liquid Fund,INF754K01GM4,Edelweiss Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,2974,2016-11-27,2026-05-26
140228,Edelweiss Mid Cap Fund - Direct Plan - Growth Option,Edelweiss Mid Cap Fund,INF843K01AO4,Edelweiss Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,2341,2016-11-28,2026-05-26
140241,Edelweiss Tax Advantage Fund - Direct Plan - Growth Option,Edelweiss Tax Advantage Fund,nan,Edelweiss Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,802,2016-11-28,2020-02-26
140347,Edelweiss Equity Savings Fund - Direct Plan - Growth Option,Edelweiss Equity Savings Fund,INF843K01KC8,Edelweiss Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,2340,2016-11-28,2026-05-26
140353,Edelweiss Flexi Cap Fund - Direct Plan - Growth Option,Edelweiss Flexi Cap Fund,INF843K01KK1,Edelweiss Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,2341,2016-11-28,2026-05-26
140382,Bandhan Aggressive Hybrid Fund-Direct Plan Growth,Bandhan Aggressive Hybrid Fund - Direct Plan Growth,INF194KA1U56,Bandhan Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,2322,2017-01-02,2026-05-26
140386,BNP PARIBAS ARBITRAGE FUND-DIRECT PLAN-GROWTH OPTION,BNP PARIBAS ARBITRAGE FUND,nan,BNP Paribas Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,1285,2016-12-29,2022-03-13
140444,Mahindra Manulife Equity Savings Fund - Direct Plan -Growth,Mahindra Manulife Equity Savings Fund,INF174V01184,Mahindra Manulife Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,2289,2017-02-08,2026-05-26
140461,IDBI Midcap Fund Growth Direct,IDBI Midcap Fund,nan,IDBI Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,1599,2017-02-02,2023-07-27
141006,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- DIRECT PLAN - GROWTH OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND,nan,BNP Paribas Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1217,2017-04-10,2022-03-13
141226,Mahindra Manulife Multi Cap Fund - Direct Plan -Growth,Mahindra Manulife Multi Cap Fund,INF174V01341,Mahindra Manulife Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,2223,2017-05-18,2026-05-26
141248,Union Largecap Fund - Direct Plan - Growth Option,Union Largecap Fund,INF582M01CU7,Union Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,ok,2221,2017-05-18,2026-05-26
141475,IDBI Small Cap Fund - Growth Direct,IDBI Small Cap Fund,nan,IDBI Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,1500,2017-06-29,2023-07-27
141642,Axis Balanced Advantage Fund - Direct Plan - Growth,Axis Balanced Advantage Fund,INF846K01A29,Axis Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,2173,2017-08-07,2026-05-26
141808,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Growth Option,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund),INF666M01DK7,Groww Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,2068,2017-12-29,2026-05-26
141813,BNP Paribas Focused 25 Equity Fund - Direct Plan - Growth Option,BNP Paribas Focused 25 Equity Fund,nan,BNP Paribas Mutual Fund,Equity Scheme - Focused Fund,Open Ended Schemes,ok,1092,2017-10-10,2022-03-13
141924,HDFC Housing Opportunities Fund  - Growth Option - Direct Plan,HDFC Housing Opportunities Fund,INF179KC1AU3,HDFC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2083,2017-12-07,2026-05-26
141925,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund,INF846K01B28,Axis Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,2099,2017-11-24,2026-05-26
142038,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund,INF582M01DE9,Union Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,2061,2018-01-05,2026-05-26
142110,Mahindra Manulife Mid Cap Fund - Direct Plan -Growth,Mahindra Manulife Mid Cap Fund,INF174V01507,Mahindra Manulife Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,2043,2018-02-06,2026-05-26
142283,DSP Arbitrage Fund - Direct - Growth,DSP Arbitrage Fund,INF740KA1DN4,DSP Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,2048,2018-01-29,2026-05-26
142388,Edelweiss Recently Listed IPO Fund Direct Plan Growth,Edelweiss Recently Listed IPO Fund Direct Plan Growth,INF754K01ML4,Edelweiss Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,2029,2018-02-27,2026-05-26
143163,Navi Aggressive Hybrid Fund - Direct Plan - Growth,Navi Aggressive Hybrid Fund,INF959L01CX3,Navi Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1987,2018-05-02,2026-05-26
143269,Parag Parikh Liquid Fund- Direct Plan- Growth,Parag Parikh Liquid Fund,INF879O01068,PPFAS Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,2254,2018-05-14,2026-05-26
143537,Invesco India Aggressive Hybrid Fund - Direct Plan - Growth,Invesco India Aggressive Hybrid Fund,INF205K014Q7,Invesco Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1941,2018-07-04,2026-05-26
143614,BANK OF INDIA Arbitrage Fund Direct Plan Growth,BANK OF INDIA Arbitrage Fund Direct Plan Growth,INF761K01ED3,Bank of India Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,1951,2018-06-20,2026-05-26
143783,Mirae Asset Healthcare Fund Direct Growth,Mirae Asset Healthcare Fund Direct Growth,INF769K01ED6,Mirae Asset Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,1942,2018-07-03,2026-05-26
143793,Navi Flexi Cap Fund - Direct Plan - Growth,Navi Flexi Cap Fund,INF959L01DT9,Navi Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,1938,2018-07-10,2026-05-26
144312,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund,INF582M01EC1,Union Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,1908,2018-08-17,2026-05-26
144335,Kotak Balanced Advantage Fund  - Direct Plan -Growth Option,Kotak Balanced Advantage Fund,INF174KA1210,Kotak Mahindra Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,1913,2018-08-10,2026-05-26
144394,Axis Aggressive Hybrid Fund - Direct Plan - Growth Option,Axis Aggressive Hybrid Fund,INF846K01E25,Axis Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1918,2018-08-16,2026-05-26
144455,IDBI Long Term Value Fund-Direct Plan- Growth,IDBI Long Term Value Fund,nan,IDBI Mutual Fund,Equity Scheme - Value Fund,Open Ended Schemes,ok,1211,2018-08-28,2023-07-27
144466,Franklin India Equity Savings Fund- Growth Direct,Franklin India Equity Savings Fund,INF090I01PD7,Franklin Templeton Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,1901,2018-08-27,2026-05-26
144490,UTI Equity Savings Fund - Direct Plan - Growth Option,UTI Equity Savings Fund,INF789F1A777,UTI Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,1901,2018-08-31,2026-05-26
144546,Tata Flexi Cap Fund-Direct Plan-Growth,Tata Flexi Cap Fund,INF277K015K0,Tata Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,1895,2018-09-10,2026-05-26
144634,BNP Paribas India Consumption Fund - Direct Plan - Growth Option,BNP Paribas India Consumption Fund,nan,BNP Paribas Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,864,2018-09-10,2022-03-13
144658,Navi Arbitrage Fund - Direct Plan - Growth,Navi Arbitrage Fund,nan,Navi Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,711,2018-08-29,2021-07-22
144681,Motilal Oswal Equity Hybrid Fund (MOFEH) - Direct Plan Growth Option,Motilal Oswal Equity Hybrid Fund (MOFEH),nan,Motilal Oswal Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1315,2018-09-18,2024-01-19
144835,Sundaram Services Fund Direct Plan - Growth,Sundaram Services Fund,INF903JA1FA2,Sundaram Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,1884,2018-09-25,2026-05-26
144905,Shriram Flexi Cap Fund - Direct Growth,Shriram Flexi Cap Fund - Direct Growth,INF680P01109,Shriram Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,1878,2018-10-08,2026-05-26
145110,Axis Large & Mid Cap Fund - Direct Plan - Growth,Axis Large & Mid Cap Fund,INF846K01J46,Axis Mutual Fund,Equity Scheme - Large & Mid Cap Fund,Open Ended Schemes,ok,1870,2018-10-26,2026-05-26
145137,Invesco India Smallcap Fund - Direct Plan - Growth,Invesco India Smallcap Fund,INF205K013T3,Invesco Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,1860,2018-11-02,2026-05-26
145206,Tata Small Cap Fund-Direct Plan-Growth,Tata Small Cap Fund,INF277K011O1,Tata Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,1855,2018-11-13,2026-05-26
145228,HSBC Equity Hybrid Fund - Growth Direct,HSBC Equity Hybrid Fund,nan,HSBC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1006,2018-10-26,2022-11-25
145356,Mahindra Manulife Consumption Fund - Direct Plan -Growth,Mahindra Manulife Consumption Fund,INF174V01663,Mahindra Manulife Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,1853,2018-11-16,2026-05-26
145376,L&T Focused Equity Fund - Direct Plan - Growth Option,L&T Focused Equity Fund,nan,L&T Mutual Fund,Equity Scheme - Focused Fund,Open Ended Schemes,ok,996,2018-11-12,2022-11-24
145396,Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-Growth Option,Baroda BNP Paribas Balanced Advantage Fund,INF955L01HF7,Baroda BNP Paribas Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,1851,2018-11-20,2026-05-26
145454,DSP Healthcare Fund - Direct Plan - Growth,DSP Healthcare Fund,INF740KA1LG1,DSP Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,1820,2018-12-03,2026-05-26
145473,Union Value Fund - Direct Plan - Growth Option,Union Value Fund,INF582M01EK4,Union Mutual Fund,Equity Scheme - Value Fund,Open Ended Schemes,ok,1834,2018-12-12,2026-05-26
145478,Sundaram Equity Savings Fund Direct Plan - Growth,Sundaram Equity Savings Fund,nan,Sundaram Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,754,2018-12-11,2021-12-31
145599,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund) - Direct Plan - Growth option,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund),INF666M01FA3,Groww Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1832,2018-12-14,2026-05-26
145678,BANK OF INDIA Small Cap Fund Direct Plan Growth,BANK OF INDIA Small Cap Fund Direct Plan Growth,INF761K01EP7,Bank of India Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,1825,2018-12-27,2026-05-26
145693,Mirae Asset Equity Savings Fund- Direct Plan- Growth,Mirae Asset Equity Savings Fund,INF769K01EK1,Mirae Asset Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,1831,2018-12-18,2026-05-26
145724,Tata Arbitrage Fund-Direct Plan-Growth,Tata Arbitrage Fund,INF277K017Q3,Tata Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,1830,2018-12-19,2026-05-26
145819,Shriram ELSS Tax Saver Fund - Direct Growth,Shriram ELSS Tax Saver Fund - Direct Growth,INF680P01158,Shriram Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,1799,2019-02-01,2026-05-26
145834,Motilal Oswal Liquid Fund - Direct Growth,Motilal Oswal Liquid Fund - Direct Growth,INF247L01734,Motilal Oswal Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,2102,2018-12-20,2026-05-26
145895,LIC MF Arbitrage Fund-Direct Plan-Growth,LIC MF Arbitrage Fund,INF767K01PP0,LIC Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,1802,2019-01-28,2026-05-26
